impl,config,mesh_file,num_triangles,grid_res,elapsed_ms
openmp,omp_8t,data/bookshelf_0001.off,96,128,14.698884
openmp,omp_1t,data/bookshelf_0001.off,96,128,3.921590
openmp,omp_4t,data/bookshelf_0001.off,96,128,2.516030
openmp,omp_8t,data/bookshelf_0001.off,96,128,5.311402
openmp,omp_1t,data/bottle_0001.off,1070,128,14.131449
openmp,omp_4t,data/bottle_0001.off,1070,128,7.020808
openmp,omp_8t,data/bottle_0001.off,1070,128,15.981422
openmp,omp_1t,data/bottle_0001.off,1070,128,14.290835
openmp,omp_4t,data/bottle_0001.off,1070,128,13.784095
openmp,omp_8t,data/bottle_0001.off,1070,128,4.651302
openmp,omp_1t,data/bottle_0001.off,1070,128,13.958010
openmp,omp_4t,data/bottle_0001.off,1070,128,7.899666
openmp,omp_8t,data/bottle_0001.off,1070,128,13.307484
openmp,omp_1t,data/piano_0001.off,16719,128,21.581998
openmp,omp_4t,data/piano_0001.off,16719,128,17.658714
openmp,omp_8t,data/piano_0001.off,16719,128,12.890224
openmp,omp_1t,data/piano_0001.off,16719,128,16.904225
openmp,omp_4t,data/piano_0001.off,16719,128,4.962447
openmp,omp_8t,data/piano_0001.off,16719,128,9.100149
openmp,omp_1t,data/piano_0001.off,16719,128,17.081331
openmp,omp_4t,data/piano_0001.off,16719,128,5.035119
openmp,omp_8t,data/piano_0001.off,16719,128,16.371406
